participant_id,brightness0,brightness1,brightness2,brightness3,local_symbol_cls00,local_symbol_cls01,local_symbol_cls02,local_symbol_cls03,local_symbol_cls04,local_symbol_cls05,local_symbol_cls10,local_symbol_cls11,local_symbol_cls12,local_symbol_cls13,local_symbol_cls14,local_symbol_cls15,local_symbol_cls20,local_symbol_cls21,local_symbol_cls22,local_symbol_cls23,local_symbol_cls24,local_symbol_cls25,local_symbol_cls30,local_symbol_cls31,local_symbol_cls32,local_symbol_cls33,local_symbol_cls34,local_symbol_cls35,correct_symbol_cls0,correct_symbol_cls1,correct_symbol_cls2,correct_symbol_cls3,correct_symbol_cls4,correct_symbol_cls5,correct_local_cls,time_reaction_task,time_reaction_mean,chosen_local_cls
Feliks,44.90298150510204,45.75518176020408,20.288026147959183,44.555644132653065,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,1295,1365.0,1
Feliks,32.91605548469388,36.798549107142854,36.70097257653061,24.26985012755102,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1398,1365.0,2
Feliks,38.26028380102041,71.65935905612245,22.95766900510204,42.26419005102041,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1192,1365.0,3
Feliks,39.3664700255102,51.027264030612244,35.49115114795919,27.627232142857142,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1034,1365.0,1
Feliks,44.25605867346939,27.173309948979593,37.70894451530612,77.99808673469387,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,1007,1365.0,0
Feliks,39.62627551020408,38.351482780612244,29.121572066326532,54.541294642857146,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,3,2296,1365.0,2
Feliks,60.57557397959184,44.26953125,33.60722257653061,31.633848852040817,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,1641,1365.0,3
Feliks,18.590880102040817,24.976323341836736,50.43271683673469,69.8345025510204,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,1418,1365.0,3
Feliks,38.610969387755105,39.162468112244895,45.35786033163265,24.65106823979592,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,1551,1365.0,2
Feliks,29.900908801020407,30.015704719387756,39.25135522959184,75.26227678571429,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1580,1365.0,3
Feliks,22.656648596938776,26.501514668367346,38.28499681122449,35.77718431122449,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1297,1365.0,3
Feliks,53.356664540816325,53.92402742346939,60.93447066326531,19.06186224489796,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,1291,1365.0,2
Feliks,26.1273118622449,36.58314732142857,64.98397640306122,30.717315051020407,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1171,1365.0,2
Feliks,21.652104591836736,25.523596938775512,50.47512755102041,24.48373724489796,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,1230,1365.0,2
Feliks,35.002232142857146,53.91549744897959,53.20448022959184,33.00996492346939,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,1790,1365.0,2
Feliks,44.39166135204081,37.369419642857146,16.904336734693878,31.353555484693878,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,3,1730,1365.0,1
Feliks,54.905054209183675,30.39580676020408,28.119100765306122,59.502710459183675,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,3,2255,1365.0,3
Feliks,23.744419642857142,27.433753188775512,43.59526466836735,31.058354591836736,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1271,1365.0,2
Feliks,30.504384566326532,42.32533482142857,36.13847257653061,79.1202168367347,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1749,1365.0,2
Feliks,64.40425701530613,24.78061224489796,23.08107461734694,54.009486607142854,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,1235,1365.0,3
Feliks,57.01155931122449,35.361686862244895,45.77598852040816,34.17841198979592,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,1238,1365.0,2
Feliks,30.208147321428573,35.01458864795919,58.849728954081634,53.80715880102041,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2536,1537.0,2
Feliks,35.379464285714285,41.76044323979592,47.05612244897959,27.699378188775512,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,3,1460,1537.0,1
Feliks,53.520089285714285,35.24720982142857,64.55436862244898,28.573421556122447,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2288,1537.0,2
Feliks,67.01905293367346,29.557477678571427,22.3030931122449,54.52295918367347,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,3,1774,1537.0,3
Feliks,33.33163265306123,42.17450573979592,27.972257653061224,18.227758290816325,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1125,1537.0,1
Feliks,33.77032844387755,33.7116549744898,22.234135841836736,28.177295918367346,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,3,1838,1537.0,1
Feliks,71.65935905612245,40.846699617346935,48.91103316326531,40.58633609693877,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1285,1537.0,2
Feliks,24.19236288265306,32.35674426020408,58.915258290816325,41.05939094387755,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1111,1537.0,1
Feliks,39.40082908163265,40.02208227040816,45.263791454081634,41.62715242346939,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1290,1537.0,2
Feliks,27.923788265306122,40.0983737244898,50.114875637755105,32.16940369897959,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1064,1537.0,2
Feliks,44.021205357142854,65.72417091836735,47.48915816326531,43.377311862244895,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,1629,1537.0,2
Feliks,30.146285076530614,29.173070790816325,47.42721619897959,18.65888073979592,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1211,1537.0,2
Feliks,47.36694834183673,62.59964923469388,45.61631058673469,15.565290178571429,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,2498,1537.0,1
Feliks,42.496651785714285,51.60012755102041,39.514030612244895,60.8249362244898,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,2582,1537.0,1
Feliks,56.117267219387756,42.53595344387755,26.705676020408163,33.33179209183673,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1230,1537.0,1
Feliks,18.907126913265305,51.21380739795919,35.67012117346939,36.709263392857146,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1514,1537.0,2
Feliks,35.10307716836735,62.865593112244895,20.439174107142858,31.273915816326532,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,3,1239,1537.0,1
Feliks,38.63847257653061,43.07684948979592,43.739477040816325,27.943239795918366,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1514,1537.0,2
Feliks,48.03236607142857,62.015625,31.699936224489797,38.307397959183675,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1522,1537.0,1
Feliks,23.976961096938776,23.170838647959183,61.2311862244898,50.83466198979592,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1160,1537.0,3
Feliks,37.74394132653061,21.313616071428573,36.91493941326531,55.488360969387756,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,1072,1537.0,1
Feliks,33.16836734693877,22.998883928571427,48.423469387755105,40.23788265306123,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,1619,1537.0,2
Feliks,38.68997130102041,34.151785714285715,50.150510204081634,31.419403698979593,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,1339,1537.0,2
Feliks,55.13974808673469,29.73309948979592,28.295121173469386,44.37850765306123,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,2493,1537.0,3
Feliks,48.935825892857146,37.42075892857143,40.97161989795919,59.78475765306123,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1051,1537.0,1
Feliks,37.509406887755105,19.579958545918366,39.74561543367347,78.11742665816327,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,3,1134,1537.0,3
Feliks,73.31927614795919,29.095822704081634,41.86862244897959,41.404655612244895,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,1930,1537.0,2
Feliks,26.849330357142858,50.35403380102041,46.017697704081634,40.58633609693877,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1217,1537.0,1
Feliks,54.94180484693877,40.276147959183675,33.57597257653061,49.34263392857143,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,1247,1537.0,3
Feliks,55.30508609693877,25.900510204081634,36.549824617346935,30.653858418367346,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,1035,1537.0,3
Feliks,49.349728954081634,53.49784757653061,21.271524234693878,53.305644132653065,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1337,1537.0,1
Feliks,58.88145727040816,37.645727040816325,29.03515625,30.796635841836736,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,1109,1537.0,0
Feliks,34.107780612244895,66.30261479591837,31.9319993622449,28.130739795918366,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,1290,1537.0,1
Feliks,47.464285714285715,37.35419323979592,36.862085459183675,54.975605867346935,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2,1141,1537.0,2
Feliks,64.89652423469387,29.6312181122449,25.306680484693878,50.58394451530612,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,1415,1537.0,3
Feliks,27.360570790816325,24.153858418367346,41.494021045918366,40.568000637755105,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2530,1537.0,1
Feliks,25.987563775510203,55.94100765306123,49.401147959183675,38.351482780612244,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,1336,1537.0,2
Feliks,30.251514668367346,36.99298469387755,33.09311224489796,57.0671237244898,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2016,1537.0,1
Feliks,42.37356505102041,48.89556760204081,27.876674107142858,24.845105229591837,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,3,1280,1537.0,1
Feliks,46.10076530612245,40.06552933673469,39.01690051020408,56.22353316326531,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1428,1537.0,2
Feliks,44.060905612244895,44.4968112244898,31.216757015306122,53.53435905612245,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,3,1234,1537.0,3
Feliks,33.058912627551024,39.29974489795919,48.16326530612245,48.74067283163265,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1738,1537.0,2
Feliks,44.10092474489796,53.54934630102041,55.81895727040816,43.48174426020408,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2166,1537.0,3
Feliks,43.81050701530612,35.58402423469388,64.54575892857143,47.20176977040816,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1467,1537.0,2
Feliks,57.34813456632653,42.440449617346935,46.47154017857143,46.417410714285715,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,1671,1537.0,1
Feliks,45.67107780612245,43.38799426020408,29.68813775510204,51.63026147959184,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,3,1798,1249.0,3
Feliks,63.78970025510204,23.91828762755102,38.410076530612244,31.613679846938776,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,1214,1249.0,3
Feliks,37.654575892857146,35.96811224489796,39.09271364795919,37.67267219387755,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1497,1249.0,3
Feliks,36.94674744897959,32.48852040816327,33.75829081632653,34.457350127551024,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1148,1249.0,3
Feliks,15.26610331632653,46.99003507653061,54.8352200255102,71.44212372448979,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1807,1249.0,2
Feliks,43.0475924744898,41.279416454081634,37.52750318877551,35.82557397959184,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1014,1249.0,1
Feliks,61.778938137755105,23.672353316326532,30.2125318877551,49.978635204081634,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,913,1249.0,3
Feliks,41.53013392857143,36.61248405612245,30.64126275510204,30.075334821428573,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,3,1345,1249.0,3
Feliks,44.63081951530612,29.327885841836736,41.170679209183675,36.39795918367347,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,1065,1249.0,2
Feliks,49.61391900510204,42.2624362244898,30.034757653061224,53.39628507653061,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2688,1249.0,1
Feliks,18.350526147959183,54.386798469387756,69.9634088010204,36.74234693877551,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1255,1249.0,2
Feliks,30.444196428571427,47.97743941326531,39.99960140306123,35.661112882653065,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1455,1249.0,3
Feliks,67.94491390306122,49.76761798469388,56.148756377551024,53.47943239795919,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1535,1249.0,2
Feliks,36.39907525510204,78.98333864795919,63.08785076530612,29.710060586734695,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,1583,1249.0,1
Feliks,55.045280612244895,46.53021364795919,35.284199617346935,34.054607780612244,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,248,1249.0,3
Feliks,30.624282525510203,51.90497448979592,25.502471301020407,46.10076530612245,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,3,782,1249.0,3
Feliks,24.187898596938776,38.86463647959184,36.308673469387756,31.915736607142858,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,962,1249.0,3
Feliks,38.52232142857143,42.11997767857143,21.43718112244898,30.655532525510203,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,901,1249.0,3
Feliks,44.80596301020408,48.31688456632653,24.789620535714285,40.78985969387755,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,54,1249.0,3
Feliks,30.192522321428573,36.220982142857146,59.60690369897959,43.75247130102041,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1102,1249.0,3
Feliks,29.059709821428573,38.25175382653061,40.36001275510204,45.641581632653065,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1662,1249.0,3
Feliks,34.770487882653065,33.32955994897959,38.897241709183675,50.62930484693877,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1001,1249.0,3
Feliks,37.86200573979592,22.52670599489796,25.373007015306122,44.07764668367347,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2,840,1249.0,1
Feliks,50.45790816326531,44.525271045918366,27.586734693877553,20.057158801020407,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2,1418,1249.0,2
Feliks,31.906010841836736,84.89006696428571,30.2125318877551,60.812181122448976,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,3,1006,1249.0,3
Feliks,59.326052295918366,56.741868622448976,26.450892857142858,54.65274234693877,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,937,1249.0,3
Feliks,27.418447066326532,35.228794642857146,43.06425382653061,29.428970025510203,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2302,1249.0,1
Feliks,39.35809948979592,32.5,47.77590880102041,61.28619260204081,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1558,1249.0,3
Feliks,35.43797831632653,41.90258290816327,24.55404974489796,42.703045280612244,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1264,1249.0,3
Feliks,11.384088010204081,50.51817602040816,44.472975127551024,53.485969387755105,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,1511,1249.0,2
Feliks,74.26610331632654,46.11216517857143,54.33944515306123,62.474330357142854,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1283,1249.0,3
Feliks,11.959024234693878,32.46221301020408,20.855389030612244,37.93622448979592,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1657,1249.0,1
Feliks,39.018335459183675,53.241230867346935,43.05899234693877,32.70264668367347,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1561,1249.0,2
Feliks,38.63847257653061,56.52925701530612,36.200414540816325,37.18311543367347,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,1517,1249.0,1
Feliks,69.59438775510205,24.69626913265306,28.937739158163264,42.2624362244898,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,929,1249.0,3
Feliks,39.0500637755102,21.528140943877553,26.51594387755102,64.90473533163265,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,843,1249.0,1
Feliks,63.59566326530612,46.56768176020408,38.26953125,35.48517219387755,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1023,1249.0,1
Feliks,38.911112882653065,39.47552614795919,50.526785714285715,51.20352359693877,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,881,1249.0,3
Feliks,46.0905612244898,55.663105867346935,21.149872448979593,43.43789859693877,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,3,1335,1249.0,1
Feliks,46.950892857142854,54.41342474489796,11.682716836734693,31.081473214285715,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,3,1107,1249.0,1
Feliks,45.567602040816325,49.42817283163265,49.55325255102041,29.630899234693878,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2450,1249.0,2
Feliks,15.647241709183673,31.363998724489797,50.58394451530612,38.66581632653061,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,337,1249.0,1
Feliks,52.76283482142857,24.70575573979592,45.82597257653061,32.09398915816327,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,833,1249.0,1
Feliks,39.262675382653065,37.422193877551024,49.51458864795919,23.462930484693878,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,1347,1249.0,2
Feliks,47.938695790816325,53.9133450255102,50.654416454081634,32.902662627551024,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,1288,1376.0,2
Feliks,38.04990433673469,25.603794642857142,46.53563456632653,57.34119897959184,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1123,1376.0,3
Feliks,23.96420599489796,33.328683035714285,39.20902423469388,43.256218112244895,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,1001,1376.0,3
Feliks,46.4875637755102,34.65824298469388,59.53101084183673,41.14453125,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,1613,1376.0,2
Feliks,51.03858418367347,45.099728954081634,20.211814413265305,47.58346619897959,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1108,1376.0,3
Feliks,32.194116709183675,47.591677295918366,44.042889030612244,39.467155612244895,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,3,1084,1376.0,3
Feliks,45.02000956632653,44.05102040816327,56.19419642857143,34.150031887755105,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,1334,1376.0,2
Feliks,40.32565369897959,31.42251275510204,54.720424107142854,47.95232780612245,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,1446,1376.0,3
Feliks,43.580835459183675,39.50454400510204,29.58171237244898,47.382732780612244,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,1056,1376.0,3
Feliks,46.11216517857143,37.246014030612244,43.203204719387756,42.64469068877551,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,983,1376.0,3
Feliks,28.427535076530614,15.82892219387755,46.11957908163265,37.51251594387755,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,1346,1376.0,2
Feliks,21.628188775510203,46.75215242346939,42.97018494897959,38.522480867346935,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,1736,1376.0,2
Feliks,62.12364477040816,50.86702806122449,44.096061862244895,47.91820790816327,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1550,1376.0,3
Feliks,25.03451849489796,56.14253826530612,52.21859056122449,42.61391900510204,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,1287,1376.0,2
Feliks,34.84072066326531,46.25342793367347,41.08577806122449,38.90760522959184,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,1164,1376.0,2
