participant_id,brightness0,brightness1,brightness2,brightness3,local_symbol_cls0,local_symbol_cls1,local_symbol_cls2,local_symbol_cls3,correct_symbol_cls,correct_local_cls,participant_linspace,time_reaction_task,time_reaction_mean,chosen_local_cls
Feliks,48.23333864795919,38.99760841836735,47.401147959183675,22.1546556122449,m,y,c,j,y,1,0.4670126019273536,169,1319.0,1
Feliks,45.34789540816327,40.36001275510204,54.59654017857143,25.605707908163264,y,s,c,j,y,0,0.46775389177168275,869,1319.0,2
Feliks,52.0422512755102,48.35985331632653,31.5601881377551,45.03085140306123,c,s,y,m,y,2,0.46849518161601184,240,1319.0,1
Feliks,67.42402742346938,25.828683035714285,35.68399234693877,62.08872767857143,m,j,y,s,j,1,0.469236471460341,70,1319.0,1
Feliks,45.567602040816325,58.97520727040816,47.232780612244895,18.726323341836736,s,m,c,j,j,3,0.4699777613046701,734,1319.0,2
Feliks,53.19961734693877,37.68997130102041,36.49673150510204,34.244419642857146,c,f,s,y,f,1,0.47071905114899926,1842,1319.0,1
Feliks,50.83466198979592,39.22369260204081,55.89532844387755,23.913584183673468,c,y,s,j,c,0,0.4714603409933284,743,1319.0,2
Feliks,42.921875,38.82549426020408,30.897401147959183,82.12324617346938,m,j,y,s,m,0,0.47220163083765754,1037,1319.0,1
Feliks,34.370535714285715,42.512037627551024,39.21436543367347,20.114795918367346,f,m,s,j,s,2,0.4729429206819867,1304,1319.0,1
Feliks,40.888791454081634,44.237962372448976,48.616629464285715,27.884247448979593,f,j,s,y,f,0,0.47368421052631576,1032,1319.0,2
Feliks,66.25414540816327,54.84111926020408,46.658322704081634,31.286591198979593,c,m,y,j,c,0,0.4744255003706449,916,1319.0,1
Feliks,38.709343112244895,53.54998405612245,38.41685267857143,24.953364158163264,s,f,y,j,j,3,0.47516679021497404,3545,1319.0,1
Feliks,58.88305165816327,18.618702168367346,28.29296875,52.31162308673469,s,y,j,m,j,2,0.4759080800593032,942,1319.0,0
Feliks,28.3382493622449,46.24410076530612,31.736447704081634,35.88066007653061,j,m,f,y,m,1,0.4766493699036323,886,1319.0,1
Feliks,38.42729591836735,58.68765943877551,87.26594387755102,50.10044642857143,f,y,s,c,c,3,0.47739065974796147,889,1319.0,2
Feliks,45.52973533163265,19.63217474489796,24.5601881377551,71.36846301020408,s,j,y,m,m,3,0.4781319495922906,1081,1319.0,3
Feliks,31.019132653061224,30.02407525510204,52.63624043367347,40.892857142857146,y,j,c,f,y,0,0.4788732394366197,131,1319.0,0
Feliks,32.379862882653065,38.60347576530612,46.52104591836735,71.37707270408163,f,m,y,c,m,1,0.47961452928094883,2743,1319.0,1
Feliks,54.48461415816327,32.42825255102041,29.173070790816325,39.83506058673469,s,y,m,f,f,3,0.48035581912527797,1352,1319.0,3
Feliks,55.66143176020408,58.91653380102041,60.193638392857146,13.34311224489796,y,s,c,j,s,1,0.4810971089696071,856,1319.0,2
Feliks,56.163504464285715,23.247209821428573,63.50677614795919,39.2663424744898,j,y,s,m,s,2,0.48183839881393625,994,1319.0,2
Feliks,30.69013073979592,27.972257653061224,54.28252551020408,24.62563775510204,f,j,s,m,j,1,0.4825796886582654,932,1319.0,2
Feliks,39.19228316326531,37.63568239795919,22.936144770408163,33.11479591836735,y,c,m,j,j,3,0.48332097850259453,1447,1319.0,0
Feliks,45.20982142857143,50.73070790816327,36.888552295918366,34.324776785714285,y,c,j,s,s,3,0.4840622683469237,1063,1319.0,1
Feliks,45.54575892857143,57.747767857142854,47.92530293367347,19.341916454081634,c,f,m,j,j,3,0.48480355819125276,766,1319.0,1
Feliks,33.216438137755105,56.34980867346939,34.78475765306123,37.19778380102041,y,s,m,f,m,2,0.4855448480355819,846,1319.0,1
Feliks,34.58163265306123,61.84550382653061,27.699378188775512,36.78045280612245,y,m,j,c,c,3,0.48628613787991104,1036,1319.0,1
Feliks,34.65712691326531,49.03364158163265,43.819993622448976,27.487085459183675,y,c,m,j,y,0,0.4870274277242402,1291,1319.0,1
Feliks,23.62013711734694,28.795041454081634,52.658083545918366,47.36694834183673,m,y,c,j,y,1,0.4877687175685693,318,1319.0,1
Feliks,22.97688137755102,26.51594387755102,36.983816964285715,42.052853954081634,c,j,f,s,f,2,0.48851000741289846,1313,1319.0,2
Feliks,36.04727359693877,27.629384566326532,42.539620535714285,40.52981505102041,y,m,f,c,f,2,0.4892512972572276,800,1319.0,3
Feliks,51.38472576530612,28.90951849489796,31.498565051020407,39.68112244897959,s,j,f,y,f,2,0.4899925871015567,1029,1319.0,0
Feliks,37.34765625,53.529177295918366,44.54153380102041,66.39556760204081,j,m,s,y,s,2,0.4907338769458858,1154,1319.0,2
Feliks,52.51315369897959,50.59335140306123,27.679129464285715,28.83107461734694,c,m,j,f,m,1,0.49147516679021497,1513,1319.0,1
Feliks,32.320870535714285,45.46157525510204,36.62388392857143,51.6828762755102,f,j,c,s,c,2,0.4922164566345441,1721,1319.0,1
Feliks,44.142936862244895,48.91844706632653,37.655293367346935,35.59295280612245,s,m,j,f,j,2,0.49295774647887325,1405,1319.0,2
Feliks,32.986208545918366,26.507653061224488,30.179846938775512,56.739477040816325,s,f,j,c,s,0,0.4936990363232024,3324,1390.0,3
Feliks,31.258051658163264,43.37699298469388,21.90361926020408,64.6305006377551,f,c,j,s,j,2,0.49444032616753153,3477,1390.0,1
Feliks,32.53276466836735,21.066167091836736,30.738839285714285,57.20790816326531,y,j,f,m,f,2,0.4951816160118606,1166,1390.0,2
Feliks,37.42450573979592,43.642299107142854,44.60674426020408,51.31831951530612,y,c,f,m,y,0,0.49592290585618976,79,1390.0,1
Feliks,41.52925701530612,32.113360969387756,62.86431760204081,48.50845025510204,y,m,s,f,y,0,0.4966641957005189,800,1390.0,1
Feliks,29.480947066326532,39.56202168367347,40.828443877551024,37.2727200255102,c,m,y,s,c,0,0.49740548554484804,1052,1390.0,2
Feliks,41.15601084183673,52.97847576530612,26.587372448979593,58.178730867346935,f,m,y,c,y,2,0.4981467753891772,1174,1390.0,1
Feliks,42.38958864795919,51.275749362244895,20.950414540816325,36.24194834183673,m,s,j,f,m,0,0.4988880652335063,1093,1390.0,1
Feliks,14.757732780612244,83.00223214285714,23.144610969387756,40.10267857142857,m,s,j,c,s,1,0.49962935507783546,1168,1390.0,1
Feliks,38.759885204081634,46.96851084183673,39.9296875,36.432397959183675,j,c,m,y,m,2,0.5003706449221645,1111,1390.0,1
Feliks,35.02056760204081,43.98565051020408,54.650510204081634,37.18941326530612,m,s,c,y,m,0,0.5011119347664937,1590,1390.0,2
Feliks,21.842315051020407,33.22417091836735,27.335060586734695,42.149394132653065,j,m,f,c,c,3,0.5018532246108228,1109,1390.0,3
Feliks,31.011160714285715,32.430006377551024,30.144690688775512,41.605149872448976,f,j,m,y,y,3,0.502594514455152,810,1390.0,1
Feliks,48.83003826530612,38.47983099489796,25.461096938775512,40.607302295918366,c,y,s,f,y,1,0.5033358042994811,1197,1390.0,1
Feliks,44.25605867346939,42.17362882653061,42.65098852040816,60.57557397959184,s,m,f,c,f,2,0.5040770941438102,1064,1390.0,1
Feliks,27.558673469387756,27.332509566326532,46.8014987244898,42.353794642857146,j,f,y,s,y,2,0.5048183839881394,1360,1390.0,3
Feliks,31.04591836734694,50.926100127551024,53.21293048469388,44.56855867346939,m,s,f,y,m,0,0.5055596738324685,1027,1390.0,2
Feliks,30.34893176020408,21.462292729591837,48.01044323979592,47.591677295918366,f,j,c,s,j,1,0.5063009636767977,2048,1390.0,2
Feliks,53.839764030612244,85.6670918367347,54.63919005102041,31.984773596938776,c,m,f,y,y,3,0.5070422535211268,1578,1390.0,2
Feliks,34.79727359693877,40.01371173469388,43.66422193877551,15.94595025510204,s,m,f,j,m,1,0.507783543365456,1566,1390.0,2
Feliks,33.866868622448976,27.938058035714285,40.36391900510204,32.368781887755105,m,f,s,y,f,1,0.508524833209785,1026,1390.0,1
Feliks,55.354910714285715,41.451530612244895,33.22672193877551,28.80373086734694,s,c,y,f,c,1,0.5092661230541141,1035,1390.0,1
Feliks,22.806600765306122,62.864477040816325,43.07684948979592,61.02240114795919,j,m,y,s,s,3,0.5100074128984433,898,1390.0,2
Feliks,57.193718112244895,38.875956632653065,66.5024713010204,67.2748724489796,c,y,s,f,c,0,0.5107487027427724,1435,1390.0,1
Feliks,40.429129464285715,39.59789540816327,32.21308992346939,78.92259247448979,c,y,j,s,y,1,0.5114899925871016,1190,1390.0,3
Feliks,68.42323022959184,50.98501275510204,41.25653698979592,13.97281568877551,y,c,f,j,f,2,0.5122312824314307,2480,1390.0,1
Feliks,28.385921556122447,48.918048469387756,38.579081632653065,29.059709821428573,f,y,m,j,f,0,0.5129725722757599,1725,1390.0,1
Feliks,56.88169642857143,23.319754464285715,48.025669642857146,23.951450892857142,s,f,c,j,j,3,0.513713862120089,1635,1390.0,2
Feliks,47.112723214285715,71.08984375,46.33848852040816,20.442920918367346,s,c,m,j,j,3,0.514455151964418,1622,1390.0,1
Feliks,34.340401785714285,39.68598533163265,42.928013392857146,38.53754783163265,j,y,s,f,y,1,0.5151964418087472,892,1390.0,2
Feliks,65.1186224489796,31.011160714285715,37.289142219387756,40.75087691326531,m,f,s,c,s,2,0.5159377316530763,1591,1390.0,1
Feliks,32.368781887755105,35.69316007653061,41.15425701530612,27.635522959183675,y,f,m,j,y,0,0.5166790214974055,1549,1390.0,1
Feliks,53.02822066326531,41.78085140306123,25.752232142857142,38.813456632653065,s,c,f,m,m,3,0.5174203113417346,1316,1390.0,0
Feliks,25.132413903061224,47.925860969387756,29.538345025510203,23.72528698979592,j,m,c,y,y,3,0.5181616011860638,2119,1390.0,1
Feliks,55.585857780612244,41.21484375,41.27885841836735,23.610809948979593,m,c,j,f,f,3,0.5189028910303929,2337,1390.0,1
Feliks,46.82382015306123,45.263791454081634,40.70503826530612,69.66733099489795,j,f,y,m,j,0,0.519644180874722,1209,1390.0,2
Feliks,46.03555484693877,64.01179846938776,33.62978316326531,57.0671237244898,f,s,y,c,c,3,0.5203854707190512,1372,1390.0,1
Feliks,32.35028698979592,65.26195790816327,68.04823022959184,45.450813137755105,y,s,m,c,m,2,0.5211267605633803,1276,1390.0,1
Feliks,38.09199617346939,37.02447385204081,28.853794642857142,34.04838966836735,f,j,y,s,f,0,0.5218680504077094,1142,1390.0,1
Feliks,60.776785714285715,23.919005102040817,34.009486607142854,37.07079081632653,s,f,y,c,f,1,0.5226093402520385,1072,1390.0,1
Feliks,47.085618622448976,64.13592155612245,33.77885841836735,58.824139030612244,c,s,f,m,m,3,0.5233506300963677,1503,1390.0,1
Feliks,25.92315051020408,28.186304209183675,46.68622448979592,68.49585459183673,j,y,m,s,y,1,0.5240919199406968,1423,1390.0,2
Feliks,47.908561862244895,35.685825892857146,25.547273596938776,62.75215242346939,c,m,j,s,c,0,0.5248332097850259,874,1390.0,1
Feliks,32.77447385204081,54.22895408163265,33.16836734693877,56.31831951530612,f,m,y,c,m,1,0.5255744996293551,979,1390.0,3
Feliks,33.36041135204081,37.45567602040816,36.798549107142854,40.814572704081634,y,s,m,c,c,3,0.5263157894736842,1497,1390.0,3
Feliks,29.59733737244898,20.71189413265306,49.46380739795919,41.73676658163265,f,j,m,y,y,3,0.5270570793180134,1070,1390.0,2
Feliks,78.92259247448979,16.649792729591837,33.879225127551024,51.14110331632653,s,j,y,c,j,1,0.5277983691623425,1758,1390.0,0
Feliks,31.2398756377551,21.149872448979593,29.835698341836736,58.924824617346935,m,j,f,c,f,2,0.5285396590066717,940,1390.0,1
Feliks,49.613839285714285,28.666055484693878,54.905054209183675,60.13169642857143,s,j,c,m,m,3,0.5292809488510007,1806,953.0,2
Feliks,24.48373724489796,53.84231505102041,41.18072385204081,56.52535076530612,y,c,f,s,s,3,0.5300222386953298,1409,953.0,1
Feliks,35.39628507653061,50.803730867346935,27.94889987244898,26.382732780612244,y,c,m,f,m,2,0.530763528539659,438,953.0,0
Feliks,31.084502551020407,36.40106823979592,33.723852040816325,58.5891262755102,y,m,j,c,m,1,0.5315048183839881,818,953.0,3
Feliks,53.98309948979592,50.36519451530612,25.502152423469386,37.96133609693877,s,j,y,c,c,3,0.5322461082283173,1271,953.0,1
Feliks,33.125558035714285,31.50127551020408,57.413105867346935,28.265625,f,j,c,m,m,3,0.5329873980726464,1271,953.0,0
Feliks,27.570471938775512,45.095424107142854,54.67857142857143,54.98525191326531,m,y,c,s,m,0,0.5337286879169756,2205,953.0,1
Feliks,23.305723852040817,35.37786989795919,52.533083545918366,42.30819515306123,j,f,s,c,c,3,0.5344699777613047,1180,953.0,1
Feliks,17.662627551020407,61.595424107142854,42.90361926020408,24.256616709183675,j,s,y,f,y,2,0.5352112676056338,1142,953.0,1
Feliks,31.042171556122447,37.704799107142854,77.44993622448979,44.79838966836735,f,y,c,m,f,0,0.535952557449963,1410,953.0,2
Feliks,45.91709183673469,30.632413903061224,28.401307397959183,60.3352200255102,m,y,j,s,m,0,0.536693847294292,1252,953.0,0
Feliks,53.99569515306123,63.671875,60.301100127551024,32.33697385204081,m,y,c,f,y,1,0.5374351371386212,1558,953.0,1
Feliks,56.282924107142854,28.757413903061224,26.148278061224488,35.63392857142857,s,j,y,m,j,1,0.5381764269829503,1113,953.0,0
Feliks,42.37579719387755,25.987563775510203,38.075414540816325,59.216517857142854,y,j,f,c,j,1,0.5389177168272795,1381,953.0,2
Feliks,35.073022959183675,35.77423469387755,64.98397640306122,31.9976881377551,m,y,c,f,c,2,0.5396590066716086,736,953.0,2
Feliks,22.241151147959183,28.674904336734695,55.6960299744898,32.367267219387756,f,j,c,m,c,2,0.5404002965159377,869,953.0,0
Feliks,48.31106505102041,25.798549107142858,61.336495535714285,31.586973852040817,y,j,c,s,c,2,0.5411415863602669,207,953.0,0
Feliks,52.625956632653065,43.109454719387756,87.93423150510205,9.688536352040817,c,y,s,j,c,0,0.541882876204596,737,953.0,2
Feliks,59.29727359693877,43.48804209183673,37.10921556122449,30.192442602040817,s,y,c,f,c,2,0.5426241660489252,1112,953.0,0
Feliks,38.42857142857143,43.27798150510204,50.35403380102041,37.48286033163265,y,s,c,f,s,1,0.5433654558932542,343,953.0,1
Feliks,40.28172831632653,26.752790178571427,69.83482142857143,65.88153698979592,j,f,m,c,m,2,0.5441067457375834,1738,953.0,2
Feliks,45.705835459183675,36.30357142857143,34.107780612244895,31.641741071428573,c,f,j,m,j,2,0.5448480355819125,1309,953.0,1
Feliks,61.28619260204081,44.32134885204081,45.11192602040816,27.316565688775512,c,y,m,j,j,3,0.5455893254262416,997,953.0,1
Feliks,26.084103954081634,60.09287308673469,27.746970663265305,39.11073022959184,f,c,m,y,m,2,0.5463306152705708,1066,953.0,1
Feliks,30.336176658163264,69.23262117346938,25.245296556122447,35.411989795918366,f,c,j,m,j,2,0.5470719051148999,1546,953.0,1
Feliks,54.750558035714285,31.162308673469386,57.46109693877551,36.03866390306123,s,j,m,f,f,3,0.5478131949592291,303,953.0,1
Feliks,39.41533801020408,43.522480867346935,43.19507334183673,25.794722576530614,c,s,f,j,c,0,0.5485544848035582,901,953.0,1
Feliks,30.655532525510203,41.250956632653065,47.175223214285715,54.78667091836735,s,m,c,f,c,2,0.5492957746478874,1404,953.0,2
Feliks,53.40927933673469,71.16701211734694,23.50031887755102,48.731664540816325,c,s,j,y,j,2,0.5500370644922165,987,953.0,1
Feliks,33.77885841836735,40.78125,33.723852040816325,27.633689413265305,f,c,j,m,f,0,0.5507783543365455,274,953.0,1
Feliks,23.186304209183675,30.318239795918366,27.095264668367346,51.16302614795919,j,y,f,c,j,0,0.5515196441808747,562,953.0,1
Feliks,44.788982780612244,18.784677933673468,56.19642857142857,38.705197704081634,y,j,c,f,y,0,0.5522609340252038,742,953.0,1
Feliks,24.309789540816325,41.416374362244895,56.91422193877551,72.53308354591837,j,y,m,s,m,2,0.553002223869533,929,953.0,1
Feliks,20.446667729591837,18.508211096938776,45.41772959183673,40.75087691326531,f,j,m,c,m,2,0.5537435137138621,1136,953.0,2
Feliks,44.4375,58.1516262755102,36.33569834183673,41.80963010204081,c,s,m,f,c,0,0.5544848035581913,256,953.0,1
Feliks,25.308673469387756,30.395647321428573,25.515226403061224,61.914142219387756,j,y,f,s,f,2,0.5552260934025204,68,953.0,1
Feliks,41.36543367346939,33.337531887755105,25.410315688775512,47.72409119897959,y,c,f,m,c,1,0.5559673832468495,517,953.0,1
Feliks,30.052535076530614,33.630739795918366,41.316087372448976,43.21683673469388,y,s,f,c,f,2,0.5567086730911787,4,953.0,1
Feliks,40.75111607142857,33.179767219387756,30.0882493622449,27.477598852040817,m,y,j,f,f,3,0.5574499629355077,348,953.0,1
Feliks,47.08466198979592,31.784677933673468,33.6360012755102,52.967793367346935,s,m,y,j,j,3,0.5581912527798369,648,953.0,1
Feliks,39.95982142857143,46.82382015306123,39.973852040816325,35.65967793367347,s,j,y,f,f,3,0.558932542624166,453,953.0,1
Feliks,44.950892857142854,38.847576530612244,27.036192602040817,45.662388392857146,c,y,m,f,m,2,0.5596738324684952,2563,953.0,1
Feliks,36.77200255102041,36.108418367346935,38.24744897959184,17.02016900510204,f,y,m,j,y,1,0.5604151223128243,127,953.0,1
Feliks,38.792889030612244,46.86431760204081,23.431441326530614,71.44212372448979,m,f,y,c,y,2,0.5611564121571534,1336,953.0,1
Feliks,44.70264668367347,32.368781887755105,46.05970982142857,23.696667729591837,f,y,c,s,s,3,0.5618977020014826,1149,953.0,2
Feliks,34.81297831632653,35.77423469387755,39.48971619897959,31.978236607142858,c,y,j,f,c,0,0.5626389918458117,805,953.0,1
Feliks,43.863839285714285,27.46747448979592,28.28125,12.044882015306122,c,f,m,j,f,1,0.5633802816901409,382,953.0,1
Feliks,45.154655612244895,35.694754464285715,33.469945790816325,53.37906568877551,m,f,j,s,f,1,0.56412157153447,3038,1014.0,1
Feliks,38.28754783163265,28.439891581632654,41.250956632653065,63.345344387755105,c,y,m,s,s,3,0.5648628613787992,1830,1014.0,2
Feliks,28.566246811224488,55.71332908163265,53.28858418367347,43.83856823979592,j,s,c,m,s,1,0.5656041512231282,1289,1014.0,1
Feliks,33.119021045918366,82.12324617346938,18.784677933673468,46.681919642857146,y,s,j,m,s,1,0.5663454410674573,677,1014.0,0
Feliks,48.35985331632653,40.27080676020408,36.983816964285715,36.28667091836735,s,y,f,c,c,3,0.5670867309117865,1409,1014.0,2
Feliks,49.45902423469388,27.265146683673468,35.54799107142857,41.77734375,c,j,f,y,c,0,0.5678280207561156,38,1014.0,0
Feliks,24.139748086734695,46.35849808673469,47.543925382653065,38.73007015306123,j,f,c,y,y,3,0.5685693106004448,703,1014.0,1
Feliks,65.88153698979592,50.96787308673469,45.94419642857143,25.889907525510203,c,s,m,f,c,0,0.5693106004447739,755,1014.0,1
Feliks,62.48389668367347,33.6360012755102,26.739397321428573,18.288903061224488,m,y,j,f,j,2,0.5700518902891031,323,1014.0,3
Feliks,55.63871173469388,37.902024872448976,56.125079719387756,33.095583545918366,c,j,s,y,y,3,0.5707931801334322,820,1014.0,0
Feliks,49.28858418367347,43.308514030612244,49.05341198979592,38.690210459183675,m,s,c,j,s,1,0.5715344699777613,506,1014.0,1
Feliks,44.775111607142854,63.52080676020408,44.944754464285715,38.494260204081634,j,s,f,y,f,2,0.5722757598220904,136,1014.0,0
Feliks,22.204161352040817,24.482541454081634,45.39779974489796,50.73565051020408,m,f,y,c,m,0,0.5730170496664195,163,1014.0,1
Feliks,33.988600127551024,40.22855548469388,37.791374362244895,31.738360969387756,f,m,c,j,c,2,0.5737583395107487,1074,1014.0,0
Feliks,27.688695790816325,24.927535076530614,34.22847576530612,34.722098214285715,j,c,m,f,j,0,0.5744996293550778,1194,1014.0,1
Feliks,26.210140306122447,37.06879783163265,61.10331632653061,30.9117506377551,m,f,s,y,s,2,0.575240919199407,808,1014.0,1
Feliks,53.613360969387756,24.77080676020408,30.608498086734695,38.601642219387756,s,j,m,c,c,3,0.5759822090437361,1042,1014.0,3
Feliks,35.00430484693877,45.14373405612245,41.112324617346935,29.758051658163264,f,y,m,s,s,3,0.5767234988880652,962,1014.0,1
Feliks,37.18534757653061,55.1867825255102,47.665258290816325,33.22672193877551,f,s,c,y,y,3,0.5774647887323944,872,1014.0,3
Feliks,19.021045918367346,54.59111926020408,45.73301977040816,33.81202168367347,j,c,m,y,m,2,0.5782060785767235,439,1014.0,1
Feliks,40.041135204081634,68.81138392857143,45.18797831632653,46.78627232142857,f,s,j,m,j,2,0.5789473684210527,807,1014.0,1
Feliks,31.474489795918366,43.771364795918366,26.613520408163264,20.263552295918366,c,y,f,j,c,0,0.5796886582653817,3425,1014.0,1
Feliks,37.18534757653061,29.480947066326532,65.37667410714286,32.669642857142854,y,c,s,m,c,1,0.5804299481097109,2734,1328.0,1
Feliks,42.131138392857146,41.23461415816327,53.76482780612245,27.167171556122447,c,m,f,j,m,1,0.58117123795404,781,1328.0,2
Feliks,52.11224489795919,62.993383290816325,36.26068239795919,25.299744897959183,c,s,m,j,c,0,0.5819125277983692,1146,1328.0,1
Feliks,35.82621173469388,27.485809948979593,45.77598852040816,49.108418367346935,f,j,m,s,j,1,0.5826538176426983,1336,1328.0,2
Feliks,21.118223852040817,64.67474489795919,43.95121173469388,51.97568558673469,j,s,y,c,c,3,0.5833951074870274,1116,1328.0,3
Feliks,34.59964923469388,47.83458227040816,32.41749043367347,18.3890306122449,m,s,y,j,y,2,0.5841363973313566,866,1328.0,2
Feliks,36.01761798469388,14.969467474489797,27.596221301020407,49.9304049744898,m,j,f,y,f,2,0.5848776871756857,881,1328.0,2
Feliks,79.70639349489795,39.34327168367347,62.73190369897959,27.485809948979593,s,m,c,j,s,0,0.5856189770200149,682,1328.0,2
Feliks,43.898756377551024,41.46771364795919,31.382334183673468,24.933195153061224,f,s,m,j,m,2,0.586360266864344,1796,1328.0,1
Feliks,66.30261479591837,35.19052933673469,30.638950892857142,59.825892857142854,s,c,f,j,c,1,0.5871015567086731,895,1328.0,3
Feliks,37.26450892857143,32.41940369897959,75.31712372448979,44.58681441326531,s,j,c,m,j,1,0.5878428465530022,1110,1328.0,1
Feliks,54.0234375,28.294483418367346,27.930484693877553,33.72520727040816,c,j,f,y,y,3,0.5885841363973313,906,1328.0,3
Feliks,41.08577806122449,57.41996173469388,29.899314413265305,68.36758609693878,y,s,f,m,m,3,0.5893254262416605,824,1328.0,3
Feliks,67.0967793367347,43.030293367346935,33.879464285714285,23.004942602040817,m,c,y,j,j,3,0.5900667160859896,1162,1328.0,2
Feliks,43.1164700255102,43.02407525510204,48.249681122448976,67.2748724489796,c,s,m,f,c,0,0.5908080059303188,1190,1328.0,2
Feliks,13.398836096938776,58.82421875,50.154575892857146,32.367745535714285,j,s,c,y,j,0,0.5915492957746479,925,1328.0,2
Feliks,32.169563137755105,29.682397959183675,34.64110331632653,26.845663265306122,f,s,y,m,m,3,0.5922905856189771,1043,1328.0,3
Feliks,44.089764030612244,40.276147959183675,58.060427295918366,36.22983099489796,c,y,s,m,y,1,0.5930318754633062,1774,1328.0,1
Feliks,55.191087372448976,37.02598852040816,27.937260841836736,30.027184311224488,s,y,j,c,c,3,0.5937731653076352,747,1328.0,3
Feliks,60.06664540816327,47.95487882653061,41.59941007653061,35.31816007653061,c,y,f,j,y,1,0.5945144551519644,840,1328.0,3
Feliks,57.69834183673469,48.303093112244895,36.76953125,32.986208545918366,m,y,j,s,m,0,0.5952557449962935,1144,1328.0,3
Feliks,50.212531887755105,60.052853954081634,15.571827168367347,33.61391900510204,s,c,j,f,f,3,0.5959970348406227,1000,1328.0,3
Feliks,51.84917091836735,32.15433673469388,73.85084502551021,25.236288265306122,s,f,c,j,f,1,0.5967383246849518,1889,1328.0,1
Feliks,35.77000956632653,47.931521045918366,38.632732780612244,27.812739158163264,f,j,y,m,j,1,0.597479614529281,1760,1328.0,2
Feliks,61.60140306122449,54.386798469387756,32.181361607142854,28.589445153061224,c,y,j,m,y,1,0.5982209043736101,1321,1328.0,2
Feliks,62.868861607142854,41.714764030612244,41.31680484693877,53.383370535714285,m,f,y,c,y,2,0.5989621942179392,964,1328.0,3
Feliks,22.868861607142858,34.230149872448976,36.30157844387755,54.20009566326531,j,f,s,m,f,1,0.5997034840622684,1288,1328.0,2
Feliks,63.91031568877551,41.802614795918366,35.41430165816327,51.19770408163265,s,c,f,y,s,0,0.6004447739065975,2032,1328.0,0
Feliks,27.753427933673468,24.699936224489797,45.860570790816325,57.98373724489796,y,f,m,c,y,0,0.6011860637509266,1023,1328.0,3
Feliks,30.69013073979592,62.08872767857143,32.65377869897959,24.288504464285715,f,s,y,j,f,0,0.6019273535952557,1728,1328.0,1
Feliks,25.275589923469386,40.14995216836735,41.79942602040816,33.57142857142857,y,m,c,j,m,1,0.6026686434395849,1692,1328.0,3
Feliks,34.62093431122449,24.709901147959183,56.88480548469388,19.103954081632654,c,y,s,j,j,3,0.603409933283914,980,1328.0,2
Feliks,47.93797831632653,64.20671237244898,22.823740433673468,32.40019132653061,m,f,y,j,j,3,0.6041512231282431,2062,1328.0,1
Feliks,61.523118622448976,48.74633290816327,35.83059630102041,18.147401147959183,m,c,f,j,m,0,0.6048925129725723,1176,1328.0,1
Feliks,59.308514030612244,20.680723852040817,38.624441964285715,26.169722576530614,s,m,f,j,j,3,0.6056338028169014,1237,1328.0,2
Feliks,43.29360650510204,48.731664540816325,16.217554209183675,43.62930484693877,c,y,j,f,j,2,0.6063750926612306,944,1328.0,3
Feliks,38.624441964285715,29.533721301020407,49.08529974489796,43.55269451530612,f,y,m,c,y,1,0.6071163825055597,1193,1328.0,3
Feliks,49.52989477040816,26.121253188775512,40.41597576530612,35.85722257653061,c,j,y,m,y,2,0.6078576723498889,1048,1328.0,2
Feliks,42.61001275510204,13.930644132653061,57.46109693877551,66.31401466836735,c,j,m,y,c,0,0.6085989621942179,987,1328.0,0
Feliks,23.170838647959183,43.47544642857143,61.90043048469388,36.80357142857143,f,j,c,y,f,0,0.609340252038547,1202,1328.0,2
Feliks,24.832748724489797,42.85738201530612,39.78499681122449,50.95248724489796,j,y,s,m,j,0,0.6100815418828762,1507,1328.0,3
Feliks,56.4733737244898,28.019690688775512,34.05755739795919,57.26283482142857,c,m,s,y,c,0,0.6108228317272053,963,1328.0,3
Feliks,54.47903380102041,31.856664540816325,63.652264030612244,43.84717793367347,y,m,f,s,s,3,0.6115641215715345,1528,1328.0,3
Feliks,50.46077806122449,38.56297831632653,41.630102040816325,65.05668048469387,s,y,c,m,c,2,0.6123054114158636,1317,1328.0,2
Feliks,29.202566964285715,51.992267219387756,24.204001913265305,44.896763392857146,y,s,f,m,f,2,0.6130467012601928,1214,1328.0,1
Feliks,41.654017857142854,52.696986607142854,55.9328762755102,25.508689413265305,c,m,y,j,c,0,0.6137879911045219,3836,1328.0,2
Feliks,43.36367984693877,60.02798150510204,38.99649234693877,25.798549107142858,y,c,m,j,c,1,0.614529280948851,2639,1328.0,1
Feliks,44.628985969387756,57.91358418367347,64.20671237244898,52.51937181122449,y,c,f,m,f,2,0.6152705707931801,1383,1401.0,3
Feliks,55.457987882653065,30.851801658163264,51.17315051020408,35.218431122448976,y,f,c,m,c,2,0.6160118606375092,1599,1401.0,2
Feliks,40.04990433673469,46.7727200255102,37.33856823979592,36.768335459183675,c,j,m,s,m,2,0.6167531504818384,811,1401.0,3
Feliks,26.225446428571427,26.548867984693878,35.18016581632653,36.72417091836735,j,m,f,s,f,2,0.6174944403261675,2108,1401.0,3
Feliks,98.48126594387755,38.21404655612245,28.94826211734694,35.274633290816325,s,y,m,f,f,3,0.6182357301704967,1248,1401.0,3
Feliks,47.732142857142854,21.893335459183675,67.12595663265306,82.2430644132653,f,j,s,m,s,2,0.6189770200148258,988,1401.0,2
